time stamp, Througput (image/sec), power, batch size, minBS, maxBS, BestBS, power cap, DVFS
1608677494.97,0.153912053306,56.33,1,0,254,0,159,1063
1608677497.21,57.0538927603,102.55,128,0,254,127,159,1063
1608677498.82,79.5977393551,102.55,128,0,254,127,159,1063
1608677501.76,65.4107837024,114.26,192,127,254,191,159,1063
1608677504.19,78.9249095159,114.26,192,127,254,191,159,1063
1608677507.69,64.1054985004,114.61,224,191,254,223,159,1063
1608677511.63,60.9251003497,113.73,240,223,254,239,159,1063
1608677515.64,61.9520622687,107.36,248,239,254,247,159,1063
1608677519.59,63.7521340188,107.13,252,247,254,251,159,1063
1608677523.68,62.2406239152,108.76,254,251,254,253,159,1063
1608677527.43,67.9778847481,106.27,255,253,254,254,159,1063
1608677531.19,72.9635259976,116.27,255,253,254,254,159,1189
1608677534.5,82.395668376,128.16,255,253,254,254,159,1303
1608677537.64,81.2430801176,127.38,255,253,254,254,159,1303
1608677540.92,77.782626744,127.55,255,253,254,254,159,1303
1608677544.02,82.5054499776,127.1,255,253,254,254,159,1303
1608677547.58,80.4026282485,142.03,255,253,254,254,159,1430
1608677550.69,82.2029630488,149.2,255,253,254,254,159,1430
1608677553.94,78.3976194571,96.75,255,253,254,254,159,1430
1608677557.39,80.5894712857,152.74,255,253,254,254,159,1531
1608677560.31,87.4849787317,151.0,255,253,254,254,159,1531
1608677563.49,80.1928922638,152.48,255,253,254,254,159,1531
1608677566.6,82.1842030769,152.84,255,253,254,254,159,1531
1608677569.95,76.113836475,162.95,255,253,254,254,159,1531
1608677573.02,82.7726381142,99.29,254,253,254,253,159,1531
1608677576.01,85.3625372242,154.73,255,253,254,254,159,1531
1608677579.26,78.4555988181,154.73,255,253,254,254,159,1531
1608677582.16,88.068882204,148.42,255,253,254,254,159,1531
1608677585.3,81.2825149813,154.95,255,253,254,254,159,1531
1608677588.54,78.6386551483,154.83,255,253,254,254,159,1531
1608677591.93,75.2879111993,113.48,255,253,254,254,159,1531
1608677595.6,69.4643990476,154.85,255,253,254,254,159,1531
1608677598.88,77.8521137602,153.59,255,253,254,254,159,1531
1608677601.99,81.9790668721,96.18,255,253,254,254,159,1531
1608677605.06,83.0587819596,154.74,255,253,254,254,159,1531
1608677608.05,85.225076239,150.14,255,253,254,254,159,1531
1608677611.05,85.0770248944,164.67,255,253,254,254,159,1531
1608677614.48,74.0977136784,151.12,254,253,254,253,159,1531
1608677617.72,78.5305963228,144.33,254,253,254,253,159,1531
1608677620.72,84.6372724469,110.86,254,253,254,253,159,1531
1608677623.99,78.1534708135,98.14,255,253,254,254,159,1531
1608677627.15,80.5044934867,163.54,255,253,254,254,159,1531
1608677630.2,83.3485931432,152.17,254,253,254,253,159,1531
1608677633.21,84.5650440827,158.86,254,253,254,253,159,1531
1608677636.5,77.2295159902,158.38,254,253,254,253,159,1531
1608677639.92,74.1216704922,153.68,254,253,254,253,159,1531
1608677643.17,78.2024548898,165.54,254,253,254,253,159,1531
1608677645.28,60.2503375162,148.82,127,0,253,126,159,1531
1608677646.89,79.133202761,148.82,127,0,253,126,159,1531
1608677648.39,84.7390890251,57.48,127,0,253,126,159,1531
1608677650.14,72.2700911739,77.6,127,0,253,126,159,1531
1608677653.04,65.9162099186,145.0,191,126,253,190,159,1531
1608677655.38,81.8467670963,159.79,191,126,253,190,159,1531
1608677657.88,63.5875077948,185.14,159,126,190,158,159,1531
1608677659.75,85.0904361187,185.14,159,126,190,158,159,1531
1608677661.9,66.3816112064,160.72,143,126,158,142,159,1531
1608677663.65,81.9544312487,160.72,143,126,158,142,159,1531
1608677665.7,65.6638164427,157.05,135,126,142,134,159,1531
1608677667.58,71.8261592718,157.05,135,126,142,134,159,1531
1608677669.3,78.598366182,77.21,135,126,142,134,159,1531
1608677671.04,77.6704424339,77.21,135,126,142,134,159,1531
1608677673.17,65.2473669479,151.2,139,134,142,138,159,1531
1608677674.93,79.0231114252,151.2,139,134,142,138,159,1531
1608677676.74,76.9409574276,57.77,139,134,142,138,159,1531
1608677678.4,83.4436843973,155.22,139,134,142,138,159,1531
1608677680.06,83.985521274,56.62,139,134,142,138,159,1531
1608677681.83,78.2907998736,118.96,139,134,142,138,159,1531
1608677684.09,62.4916642821,149.58,141,138,142,140,159,1531
1608677685.8,82.310722817,149.58,141,138,142,140,159,1531
1608677687.94,66.0595718861,147.49,141,138,142,140,159,1531
1608677689.81,75.4124773245,147.49,141,138,142,140,159,1531
1608677691.89,67.8556651634,141.84,141,138,142,140,159,1531
1608677693.73,76.3772731852,141.84,141,138,142,140,159,1531
1608677693.85,8.4686879129,91.97,1,138,142,140,159,1531

 ,min, 0.153912053306, 56.33,1.0,0.0,142.0,0.0,159.0, 1063.0
 ,max, 88.068882204, 185.14,255.0,253.0,254.0,254.0,159.0, 1531.0
 ,average, 74.23385787707846, 132.48635135135135,202.7027027027027,186.43243243243242,223.86486486486487,203.59459459459458,159.0, 1440.3918918918919
 ,std, 13.962912829074433, 30.81940449528705,63.84646484948465,81.84644176272054,48.305985394997776,59.786764990914925,0.0, 170.7392367362746
 ,Number of power cap violation, 9
 ,Violation Amount Precentage, 0.014618391976882533
