time stamp, Througput (image/sec), power, batch size, minBS, maxBS, BestBS, power cap, DVFS
1608684145.48,0.148850261209,75.05,1,0,254,0,236,1063
1608684148.28,45.6325221031,116.61,128,0,254,127,236,1063
1608684149.57,99.9854757129,116.61,128,0,254,127,236,1063
1608684153.28,51.7921577145,130.83,192,127,254,191,236,1063
1608684157.52,52.7734441628,146.06,224,191,254,223,236,1063
1608684162.17,51.7444207452,149.0,240,223,254,239,236,1063
1608684167.02,51.074742669,132.84,248,239,254,247,236,1063
1608684172.01,50.6113625404,138.01,252,247,254,251,236,1063
1608684177.03,50.6450764207,137.63,254,251,254,253,236,1063
1608684181.95,51.8419039049,130.83,255,253,254,254,236,1063
1608684184.65,104.283132848,134.58,255,253,254,254,236,1189
1608684187.05,106.490093128,138.1,255,253,254,254,236,1189
1608684189.69,107.8472201,152.63,255,253,254,254,236,1303
1608684192.16,103.221648194,158.87,255,253,254,254,236,1303
1608684194.93,102.266008891,172.97,255,253,254,254,236,1430
1608684197.27,109.10431429,175.09,255,253,254,254,236,1430
1608684199.95,105.790820238,201.55,255,253,254,254,236,1531
1608684202.16,115.610136056,201.55,255,253,254,254,236,1531
1608684204.61,103.870706091,206.82,255,253,254,254,236,1531
1608684207.01,106.408461599,206.82,255,253,254,254,236,1531
1608684209.24,114.73788145,199.69,255,253,254,254,236,1531
1608684211.54,110.978372786,199.69,255,253,254,254,236,1531
1608684213.7,118.10109822,192.62,255,253,254,254,236,1531
1608684215.99,111.703945789,205.94,255,253,254,254,236,1531
1608684218.32,109.373615123,201.96,255,253,254,254,236,1531
1608684220.85,100.964545697,201.96,255,253,254,254,236,1531
1608684223.06,115.695425718,202.22,255,253,254,254,236,1531
1608684225.3,114.003266136,202.22,255,253,254,254,236,1531
1608684227.72,105.57860874,204.12,255,253,254,254,236,1531
1608684230.23,101.701077727,204.12,255,253,254,254,236,1531
1608684232.48,113.464252922,202.81,255,253,254,254,236,1531
1608684234.66,116.994212572,202.81,255,253,254,254,236,1531
1608684237.13,103.069158115,191.28,255,253,254,254,236,1531
1608684239.52,106.84955861,193.02,255,253,254,254,236,1531
1608684241.84,110.106098649,193.49,255,253,254,254,236,1531
1608684244.2,107.988155452,205.39,255,253,254,254,236,1531
1608684246.58,107.614688315,198.62,255,253,254,254,236,1531
1608684249.0,105.214338498,205.01,255,253,254,254,236,1531
1608684251.23,114.491682193,191.58,255,253,254,254,236,1531
1608684253.54,110.58061289,204.15,255,253,254,254,236,1531
1608684255.9,108.147674928,205.77,255,253,254,254,236,1531
1608684258.23,109.530952871,205.77,255,253,254,254,236,1531
1608684260.52,111.229085545,187.4,255,253,254,254,236,1531
1608684262.77,113.368651479,192.91,255,253,254,254,236,1531
1608684265.02,113.700705838,183.96,255,253,254,254,236,1531
1608684267.19,117.30821042,200.43,255,253,254,254,236,1531
1608684269.91,94.0862881156,203.46,255,253,254,254,236,1531
1608684272.22,109.983194245,203.46,255,253,254,254,236,1531
1608684274.43,116.001261153,193.68,255,253,254,254,236,1531
1608684276.67,113.579672574,202.53,255,253,254,254,236,1531
1608684278.96,111.371512298,206.32,255,253,254,254,236,1531
1608684281.28,110.178032373,206.32,255,253,254,254,236,1531
1608684283.87,98.6644699154,190.06,255,253,254,254,236,1531
1608684286.39,101.233816442,202.98,255,253,254,254,236,1531
1608684288.96,99.0524743635,203.39,255,253,254,254,236,1531
1608684291.42,103.889290699,203.39,255,253,254,254,236,1531
1608684293.7,111.905367107,193.19,255,253,254,254,236,1531
1608684296.16,103.464271007,201.13,255,253,254,254,236,1531
1608684298.55,106.814920587,194.91,255,253,254,254,236,1531
1608684300.94,107.014530317,204.25,255,253,254,254,236,1531
1608684303.37,104.792515629,193.48,255,253,254,254,236,1531
1608684305.66,111.423189599,204.62,255,253,254,254,236,1531
1608684307.9,113.721850308,203.87,255,253,254,254,236,1531
1608684310.21,110.523728995,203.94,255,253,254,254,236,1531
1608684312.46,113.318731988,202.81,255,253,254,254,236,1531
1608684315.01,100.123880361,203.58,255,253,254,254,236,1531
1608684317.25,114.104177446,204.53,255,253,254,254,236,1531
1608684319.61,108.054061607,204.53,255,253,254,254,236,1531
1608684322.0,106.708436915,193.89,255,253,254,254,236,1531
1608684324.48,102.905651304,193.89,255,253,254,254,236,1531
1608684327.63,80.8436940185,204.7,255,253,254,254,236,1531
1608684330.04,106.111694587,203.49,255,253,254,254,236,1531
1608684332.23,116.376031846,203.49,255,253,254,254,236,1531
1608684334.4,117.314039185,186.44,255,253,254,254,236,1531
1608684336.76,108.012540411,203.38,255,253,254,254,236,1531
1608684339.12,108.2275951,192.06,255,253,254,254,236,1531
1608684341.35,114.528192119,205.08,255,253,254,254,236,1531
1608684343.49,118.837451367,203.0,255,253,254,254,236,1531
1608684345.91,105.531730487,203.77,255,253,254,254,236,1531
1608684348.13,114.750573164,197.54,255,253,254,254,236,1531
1608684352.05,58.1792936996,219.3,228,253,254,254,236,1531

 ,min, 0.148850261209, 75.05,1.0,0.0,254.0,0.0,236.0, 1063.0
 ,max, 118.837451367, 219.3,255.0,253.0,254.0,254.0,236.0, 1531.0
 ,average, 100.80575969981861, 188.17098765432098,246.91358024691357,240.66666666666666,254.0,246.2469135802469,236.0, 1456.6543209876543
 ,std, 21.94428215224561, 27.51928776375833,34.68026710808331,49.760165535034886,0.0,34.62659039060808,0.0, 161.0470493705448
 ,Number of power cap violation, 0
 ,Violation Amount Precentage, 0.0
