time stamp, Througput (image/sec), power, batch size, minBS, maxBS, BestBS, power cap, DVFS
1608679027.32,0.157971191292,89.67,1,0,254,0,80,1063
1608679027.7,8.3467573586,46.95,1,0,254,0,80,949
1608679027.74,23.7874821352,46.95,1,0,254,0,80,949
1608679027.78,25.487527573,46.95,1,0,254,0,80,949
1608679027.87,10.8095325229,46.95,1,0,254,0,80,949
1608679027.92,21.3866345771,46.95,1,0,254,0,80,949
1608679028.03,8.99426373113,53.93,1,0,254,0,80,949
1608679028.07,25.7208806034,53.93,1,0,254,0,80,949
1608679028.11,25.9894290052,53.93,1,0,254,0,80,949
1608679028.15,24.5345500278,53.93,1,0,254,0,80,949
1608679028.24,10.4654831264,53.93,1,0,254,0,80,949
1608679028.34,10.6630329223,53.93,1,0,254,0,80,949
1608679028.38,23.9130662835,53.93,1,0,254,0,80,949
1608679028.42,24.9861734132,53.93,1,0,254,0,80,949
1608679028.46,25.8664956337,53.93,1,0,254,0,80,949
1608679028.55,11.3718857688,53.93,1,0,254,0,80,949
1608679028.59,22.1043689065,53.93,1,0,254,0,80,949
1608679028.7,9.12801361486,53.93,1,0,254,0,80,949
1608679028.74,26.2666048772,53.93,1,0,254,0,80,949
1608679028.78,26.7630423686,53.93,1,0,254,0,80,949
1608679028.82,26.5554718415,53.93,1,0,254,0,80,949
1608679028.91,10.2813916377,53.93,1,0,254,0,80,949
1608679029.0,10.8748907793,59.4,1,0,254,0,80,949
1608679029.05,21.9288227575,59.4,1,0,254,0,80,949
1608679029.09,22.8989222891,59.4,1,0,254,0,80,949
1608679029.13,25.0200073969,59.4,1,0,254,0,80,949
1608679029.23,10.327923509,59.4,1,0,254,0,80,949
1608679029.28,21.6346211379,59.4,1,0,254,0,80,949
1608679029.37,11.4470238258,59.4,1,0,254,0,80,949
1608679029.41,23.8794386404,59.4,1,0,254,0,80,949
1608679029.45,25.5996875038,59.4,1,0,254,0,80,949
1608679029.48,27.3403080614,59.4,1,0,254,0,80,949
1608679029.57,11.3997646285,59.4,1,0,254,0,80,949
1608679029.62,20.6028323157,59.4,1,0,254,0,80,949
1608679029.72,10.2643075643,59.4,1,0,254,0,80,949
1608679029.76,23.7540719933,59.4,1,0,254,0,80,949
1608679029.8,26.2329270047,59.4,1,0,254,0,80,949
1608679029.84,24.9395227704,59.4,1,0,254,0,80,949
1608679029.95,9.03972102607,59.4,1,0,254,0,80,949
1608679030.05,10.2007510166,59.4,1,0,254,0,80,949
1608679030.1,20.4779002153,59.4,1,0,254,0,80,949
1608679030.14,23.5034266342,59.4,1,0,254,0,80,949
1608679030.18,25.4246469055,59.4,1,0,254,0,80,949
1608679030.27,10.5036424513,59.4,1,0,254,0,80,949
1608679030.32,22.1429951589,59.4,1,0,254,0,80,949
1608679034.85,28.2876439684,111.46,128,0,254,127,80,949
1608679037.48,24.330252422,104.74,64,0,127,63,80,949
1608679038.19,89.5676051004,104.74,64,0,127,63,80,949
1608679039.84,19.4579612055,97.99,32,0,63,31,80,949
1608679040.16,99.4700532413,97.99,32,0,63,31,80,949
1608679040.48,101.488345505,101.49,32,0,63,31,80,949
1608679040.82,93.1508003873,101.49,32,0,63,31,80,949
1608679041.15,96.6633427127,102.64,32,0,63,31,80,949
1608679041.39,133.438978124,102.64,32,0,63,31,80,949
1608679042.6,13.2294718432,108.18,16,0,31,15,80,949
1608679042.85,64.6556352324,108.18,16,0,31,15,80,949
1608679043.01,102.882733774,108.18,16,0,31,15,80,949
1608679043.29,55.7769416497,108.18,16,0,31,15,80,949
1608679043.5,77.6918091697,108.18,16,0,31,15,80,949
1608679043.71,76.1886458718,108.18,16,0,31,15,80,949
1608679043.96,65.188539989,108.18,16,0,31,15,80,949
1608679044.14,85.592145439,108.18,16,0,31,15,80,949
1608679044.36,73.9173952792,108.18,16,0,31,15,80,949
1608679044.63,59.47558854,108.18,16,0,31,15,80,949
1608679045.58,8.45771386557,78.8,8,0,15,7,80,949
1608679045.75,47.4881748127,78.8,8,0,15,7,80,949
1608679045.84,85.6953224962,78.8,8,0,15,7,80,949
1608679046.05,37.3392088917,78.8,8,0,15,7,80,949
1608679046.17,69.3259064895,78.8,8,0,15,7,80,949
1608679046.34,47.7711841845,78.8,8,0,15,7,80,949
1608679046.51,47.6020286709,78.8,8,0,15,7,80,949
1608679046.62,69.9154083208,78.8,8,0,15,7,80,949
1608679046.74,68.0105478433,78.8,8,0,15,7,80,949
1608679046.84,80.7981757194,78.8,8,0,15,7,80,949
1608679046.97,62.7282961656,78.8,8,0,15,7,80,949
1608679047.09,63.0015415032,78.8,8,0,15,7,80,949
1608679047.2,74.3239342403,78.8,8,0,15,7,80,949
1608679047.36,52.0965218714,78.8,8,0,15,7,80,949
1608679047.56,39.8166327291,78.8,8,0,15,7,80,949
1608679047.69,61.5877670363,78.8,8,0,15,7,80,949
1608679047.84,53.6060388692,47.24,8,0,15,7,80,949
1608679047.93,88.1454904629,47.24,8,0,15,7,80,949
1608679048.08,51.740090884,47.24,8,0,15,7,80,949
1608679048.24,51.4277271487,51.44,8,0,15,7,80,949
1608679048.4,49.7219082393,51.44,8,0,15,7,80,949
1608679048.54,55.9370120745,60.65,8,0,15,7,80,949
1608679048.65,72.6360300723,60.65,8,0,15,7,80,949
1608679048.81,52.4191352219,60.65,8,0,15,7,80,949
1608679048.97,48.1203035122,60.65,8,0,15,7,80,949
1608679049.11,57.7258701606,60.65,8,0,15,7,80,949
1608679049.25,59.3317737592,71.17,8,0,15,7,80,949
1608679049.35,81.0963650425,71.17,8,0,15,7,80,949
1608679049.49,53.9141344028,71.17,8,0,15,7,80,949
1608679049.67,45.4338351383,71.17,8,0,15,7,80,949
1608679049.82,53.5117439175,71.17,8,0,15,7,80,949
1608679049.97,54.0267248028,71.17,8,0,15,7,80,949
1608679050.06,85.3242197234,71.17,8,0,15,7,80,949
1608679050.29,35.7077522944,83.98,8,0,15,7,80,949
1608679050.38,86.9328593895,83.98,8,0,15,7,80,949
1608679050.51,59.8820577433,83.98,8,0,15,7,80,949
1608679050.69,46.0725832252,83.98,8,0,15,7,80,949
1608679051.6,4.40753850931,99.33,4,0,7,3,80,949
1608679051.73,30.6513226286,99.33,4,0,7,3,80,949
1608679051.8,58.2971353913,99.33,4,0,7,3,80,949
1608679051.93,30.391470137,99.33,4,0,7,3,80,949
1608679052.06,29.9632202055,99.33,4,0,7,3,80,949
1608679052.14,48.7163125098,99.33,4,0,7,3,80,949
1608679052.27,30.5094098414,99.33,4,0,7,3,80,949
1608679052.41,30.6553550709,99.33,4,0,7,3,80,949
1608679052.46,69.8907972956,99.33,4,0,7,3,80,949
1608679052.52,70.5716749463,99.33,4,0,7,3,80,949
1608679052.65,31.7694345504,99.33,4,0,7,3,80,949
1608679052.77,32.6370692573,99.33,4,0,7,3,80,949
1608679052.83,63.3190898352,99.33,4,0,7,3,80,949
1608679052.9,62.74506988,99.33,4,0,7,3,80,949
1608679053.03,29.015582466,99.33,4,0,7,3,80,949
1608679053.17,30.3935623072,99.33,4,0,7,3,80,949
1608679053.23,61.8553642072,99.33,4,0,7,3,80,949
1608679053.33,40.2742753988,99.33,4,0,7,3,80,949
1608679053.48,27.2046051191,99.33,4,0,7,3,80,949
1608679053.55,57.7008549948,99.33,4,0,7,3,80,949
1608679053.61,62.034675669,99.33,4,0,7,3,80,949
1608679053.74,32.243538691,99.33,4,0,7,3,80,949
1608679054.65,2.17842636463,78.79,2,0,3,1,80,949
1608679054.77,16.8450679336,78.79,2,0,3,1,80,949
1608679054.83,35.1882949092,78.79,2,0,3,1,80,949
1608679054.96,15.210172743,78.79,2,0,3,1,80,949
1608679055.02,37.7708697297,78.79,2,0,3,1,80,949
1608679055.12,19.2328245762,78.79,2,0,3,1,80,949
1608679055.18,34.3608115249,78.79,2,0,3,1,80,949
1608679055.29,18.6760470563,78.79,2,0,3,1,80,949
1608679055.34,37.4336012281,78.79,2,0,3,1,80,949
1608679055.38,44.0189748541,78.79,2,0,3,1,80,949
1608679055.47,23.8381803818,78.79,2,0,3,1,80,949
1608679055.57,20.489904788,78.79,2,0,3,1,80,949
1608679055.63,32.5472886985,78.79,2,0,3,1,80,949
1608679055.68,40.8672106789,78.79,2,0,3,1,80,949
1608679055.73,39.5312391024,78.79,2,0,3,1,80,949
1608679055.84,17.8539901457,78.79,2,0,3,1,80,949
1608679055.95,18.2690283141,78.79,2,0,3,1,80,949
1608679056.02,30.3850302633,78.79,2,0,3,1,80,949
1608679056.06,41.596540815,78.79,2,0,3,1,80,949
1608679056.18,17.3620389189,78.79,2,0,3,1,80,949
1608679056.29,18.122836619,78.79,2,0,3,1,80,949
1608679056.34,36.701192221,78.79,2,0,3,1,80,949
1608679056.39,40.0849042629,78.79,2,0,3,1,80,949
1608679056.44,44.5830237514,78.79,2,0,3,1,80,949
1608679056.55,17.3792326179,78.79,2,0,3,1,80,949
1608679056.67,17.7736795715,78.79,2,0,3,1,80,949
1608679056.73,31.8501919302,78.79,2,0,3,1,80,949
1608679056.78,38.424507819,78.79,2,0,3,1,80,949
1608679057.89,22.3288934317,46.95,2,0,3,1,80,949
1608679057.96,28.5534640861,46.95,2,0,3,1,80,949
1608679058.08,16.9518882566,59.79,2,0,3,1,80,949
1608679058.13,38.560157392,59.79,2,0,3,1,80,949
1608679058.18,38.8764644817,59.79,2,0,3,1,80,949
1608679058.31,15.5874855759,59.79,2,0,3,1,80,949
1608679058.42,17.4162893203,59.79,2,0,3,1,80,949
