time stamp, Througput (image/sec), power, batch size, minBS, maxBS, BestBS, power cap, DVFS
1608678640.06,0.196401450119,74.39,1,0,254,0,125,1063
1608678642.5,52.5323461792,111.07,128,0,254,127,125,1063
1608678643.58,118.555167687,111.07,128,0,254,127,125,1063
1608678644.48,142.930674734,121.05,128,0,254,127,125,1063
1608678645.35,147.82717849,121.05,128,0,254,127,125,1063
1608678646.25,142.136621106,121.05,128,0,254,127,125,1063
1608678647.13,146.857375134,121.05,128,0,254,127,125,1063
1608678648.04,140.507401312,48.2,128,0,254,127,125,1063
1608678648.95,140.303644094,124.49,128,0,254,127,125,1063
1608678649.79,152.738448618,124.49,128,0,254,127,125,1063
1608678650.95,110.478927508,124.49,128,0,254,127,125,1063
1608678651.78,154.88902346,118.27,128,0,254,127,125,1063
1608678652.81,124.644326983,121.72,128,0,254,127,125,1063
1608678653.74,137.685474357,121.72,128,0,254,127,125,1063
1608678654.57,155.546316722,121.72,128,0,254,127,125,1063
1608678655.46,144.089942331,47.91,128,0,254,127,125,1063
1608678656.3,152.548574962,114.36,128,0,254,127,125,1063
1608678657.28,131.286622858,114.36,128,0,254,127,125,1063
1608678658.26,130.539103431,114.36,128,0,254,127,125,1063
1608678659.23,132.564483189,48.1,128,0,254,127,125,1063
1608678660.03,160.187817488,48.1,128,0,254,127,125,1063
1608678661.03,127.352534901,53.45,128,0,254,127,125,1063
1608678662.08,122.576010148,53.45,128,0,254,127,125,1063
1608678665.46,56.8177291362,122.49,192,127,254,191,125,1063
1608678666.95,128.944396471,48.1,192,127,254,191,125,1063
1608678668.39,134.115576636,48.1,192,127,254,191,125,1063
1608678669.92,125.46052091,117.7,192,127,254,191,125,1063
1608678671.27,142.637121845,47.81,192,127,254,191,125,1063
1608678672.66,138.032178229,72.99,192,127,254,191,125,1063
1608678674.11,133.142117216,72.99,192,127,254,191,125,1063
1608678678.05,56.9019368268,116.43,224,191,254,223,125,1063
1608678679.67,137.796297855,117.41,224,191,254,223,125,1063
1608678681.34,134.390381243,117.41,224,191,254,223,125,1063
1608678682.94,140.818346594,106.75,224,191,254,223,125,1063
1608678684.47,146.480283043,106.75,224,191,254,223,125,1063
1608678685.95,151.457362259,48.01,224,191,254,223,125,1063
1608678687.65,131.950516525,79.18,224,191,254,223,125,1063
1608678691.74,58.665532791,124.71,240,223,254,239,125,1063
1608678693.38,147.275314475,117.89,240,223,254,239,125,1063
1608678694.89,158.344462648,117.89,240,223,254,239,125,1063
1608678696.79,126.88536133,47.72,240,223,254,239,125,1063
1608678698.39,149.763654625,120.38,240,223,254,239,125,1063
1608678700.16,135.923495374,120.53,240,223,254,239,125,1063
1608678701.85,142.727928301,120.53,240,223,254,239,125,1063
1608678703.72,128.11444142,120.19,240,223,254,239,125,1063
1608678705.41,141.86904729,120.19,240,223,254,239,125,1063
1608678707.17,136.988661586,51.24,240,223,254,239,125,1063
1608678708.8,147.010546559,108.0,240,223,254,239,125,1063
1608678710.55,137.344625623,117.79,240,223,254,239,125,1063
1608678712.28,138.89146276,117.79,240,223,254,239,125,1063
1608678714.0,140.109013102,47.81,240,223,254,239,125,1063
1608678715.73,138.699153117,117.85,240,223,254,239,125,1063
1608678717.36,148.043685723,114.25,240,223,254,239,125,1063
1608678719.19,130.844368281,114.25,240,223,254,239,125,1063
1608678720.87,143.55449309,119.81,240,223,254,239,125,1063
1608678722.58,140.100667092,119.81,240,223,254,239,125,1063
1608678724.3,140.08620043,64.2,240,223,254,239,125,1063
1608678726.04,137.341871008,64.2,240,223,254,239,125,1063
1608678730.01,62.6013337219,116.55,248,239,254,247,125,1063
1608678732.07,120.113837243,47.91,248,239,254,247,125,1063
1608678733.85,139.546776306,53.35,248,239,254,247,125,1063
1608678737.86,62.8922332572,127.47,252,247,254,251,125,1063
1608678742.0,60.4713365878,134.36,250,247,251,249,125,1063
1608678745.96,62.8628798963,115.87,249,247,249,248,125,1063
1608678747.71,142.079100429,114.73,249,247,249,248,125,1063
