time stamp, Througput (image/sec), power, batch size, minBS, maxBS, BestBS, power cap, DVFS
1608674839.41,0.214252182798,87.52,1,0,254,0,164,1063
1608674842.24,45.248835047,110.49,128,0,254,127,164,1063
1608674843.76,84.1164539382,110.49,128,0,254,127,164,1063
1608674847.26,54.8817124104,127.18,192,127,254,191,164,1063
1608674851.32,55.2291554964,129.18,224,191,254,223,164,1063
1608674855.36,59.4727598746,141.17,240,223,254,239,164,1063
1608674858.51,76.1998863625,106.46,240,223,254,239,164,1063
1608674863.05,54.689997072,113.16,248,239,254,247,164,1063
1608674867.82,52.8139990065,127.46,252,247,254,251,164,1063
1608674872.47,54.6827126978,133.5,254,251,254,253,164,1063
1608674875.81,76.2487091043,106.46,254,251,254,253,164,1063
1608674880.25,57.4748896405,114.17,255,253,254,254,164,1063
1608674883.76,78.426063603,74.14,255,253,254,254,164,1189
1608674887.08,84.1413086362,127.01,255,253,254,254,164,1303
1608674890.27,86.9872469918,133.68,255,253,254,254,164,1430
1608674893.22,86.3790958792,125.38,255,253,254,254,164,1430
1608674896.41,80.0128493655,125.47,255,253,254,254,164,1430
1608674899.82,80.8517426348,153.03,255,253,254,254,164,1531
1608674902.79,85.8678631381,144.61,255,253,254,254,164,1531
1608674905.85,83.2938898411,144.61,255,253,254,254,164,1531
1608674908.72,88.9920679515,148.04,255,253,254,254,164,1531
1608674911.93,79.539428051,148.04,255,253,254,254,164,1531
1608674915.06,81.5530238853,158.75,255,253,254,254,164,1531
1608674918.37,76.9401136131,138.3,255,253,254,254,164,1531
1608674921.41,84.1546422147,166.11,255,253,254,254,164,1531
1608674924.55,80.8737677672,147.94,254,253,254,253,164,1531
1608674927.69,80.939512114,147.39,254,253,254,253,164,1531
1608674930.78,82.1235976649,139.64,254,253,254,253,164,1531
1608674933.87,82.455515757,150.16,254,253,254,253,164,1531
1608674937.29,74.1080482134,144.23,254,253,254,253,164,1531
1608674940.67,75.2434300363,143.37,254,253,254,253,164,1531
1608674943.87,79.4419769587,169.36,254,253,254,253,164,1531
1608674946.3,52.2635217565,179.57,127,0,253,126,164,1531
1608674947.93,77.9189829334,179.57,127,0,253,126,164,1531
1608674949.24,48.8380314323,157.19,64,0,126,63,164,1531
1608674950.05,79.4609493915,157.19,64,0,126,63,164,1531
1608674950.93,73.1399275727,157.19,64,0,126,63,164,1531
1608674951.68,85.110797783,157.19,64,0,126,63,164,1531
1608674952.5,77.7216819484,56.62,64,0,126,63,164,1531
1608674953.23,88.1109447305,56.72,64,0,126,63,164,1531
1608674954.14,70.3605227904,59.98,64,0,126,63,164,1531
1608674954.91,82.5659536092,59.98,64,0,126,63,164,1531
1608674956.72,53.3174872693,148.14,96,63,126,95,164,1531
1608674957.87,82.8428128436,148.73,96,63,126,95,164,1531
1608674958.98,86.775037951,148.73,96,63,126,95,164,1531
1608674960.2,78.8072483698,56.62,96,63,126,95,164,1531
1608674961.37,81.8103303494,145.17,96,63,126,95,164,1531
1608674962.42,91.5373640676,145.17,96,63,126,95,164,1531
1608674963.67,77.1334631109,56.62,96,63,126,95,164,1531
1608674965.12,66.3200969799,56.91,96,63,126,95,164,1531
1608674966.37,76.4400543097,141.84,96,63,126,95,164,1531
1608674967.54,82.1563298233,56.91,96,63,126,95,164,1531
1608674968.61,89.6351875601,59.21,96,63,126,95,164,1531
1608674969.77,83.0554733568,139.35,96,63,126,95,164,1531
1608674971.02,77.054212707,56.62,96,63,126,95,164,1531
1608674972.42,68.4130098037,56.72,96,63,126,95,164,1531
1608674973.6,81.6716717257,147.49,96,63,126,95,164,1531
1608674974.82,78.7244614803,56.62,96,63,126,95,164,1531
1608674976.03,79.2766701424,148.99,96,63,126,95,164,1531
1608674977.15,85.6797863268,148.99,96,63,126,95,164,1531
1608674978.25,87.5803657966,56.62,96,63,126,95,164,1531
1608674979.47,78.7628980683,142.6,96,63,126,95,164,1531
1608674980.72,76.4328137816,142.6,96,63,126,95,164,1531
1608674981.96,77.9022913908,136.94,96,63,126,95,164,1531
1608674983.21,76.6830786646,136.94,96,63,126,95,164,1531
1608674984.5,74.5284990358,136.94,96,63,126,95,164,1531
1608674985.74,77.0269430522,154.84,96,63,126,95,164,1531
1608674986.93,81.2796777987,154.84,96,63,126,95,164,1531
1608674988.13,79.6499473323,154.84,96,63,126,95,164,1531
1608674989.5,70.1645659285,149.47,96,63,126,95,164,1531
1608674990.78,74.8385095684,149.47,96,63,126,95,164,1531
1608674992.19,68.211029178,149.47,96,63,126,95,164,1531
1608674993.42,78.4807356802,131.68,96,63,126,95,164,1531
1608674994.63,79.0716385541,131.68,96,63,126,95,164,1531
1608674995.73,86.9806334879,131.68,96,63,126,95,164,1531
1608674996.9,82.1596322608,140.4,96,63,126,95,164,1531
1608674998.04,84.6468968901,140.4,96,63,126,95,164,1531
1608674999.33,74.5446423811,140.4,96,63,126,95,164,1531
1608675000.59,75.8239985718,56.62,96,63,126,95,164,1531
1608675001.79,80.2354186008,80.62,96,63,126,95,164,1531
1608675002.96,82.2523428403,80.62,96,63,126,95,164,1531
1608675005.08,52.7689536221,149.19,112,95,126,111,164,1531
1608675006.45,81.8933658051,149.19,112,95,126,111,164,1531
1608675007.87,78.8283939389,58.25,112,95,126,111,164,1531
1608675009.26,80.3728121533,60.36,112,95,126,111,164,1531
1608675010.64,81.0516460438,60.36,112,95,126,111,164,1531
1608675012.88,53.7720883816,174.25,120,111,126,119,164,1531
1608675014.33,82.8032753686,174.25,120,111,126,119,164,1531
1608675016.47,53.9802014603,165.34,116,111,119,115,164,1531
1608675018.08,72.4298289752,165.34,116,111,119,115,164,1531
1608675020.09,56.6784333375,141.46,114,111,115,113,164,1531
1608675021.62,74.6098736744,183.28,114,111,115,113,164,1531
1608675023.83,51.1366106576,166.14,113,111,113,112,164,1531
1608675025.25,79.2558680245,166.14,113,111,113,112,164,1531
1608675026.62,81.6623557234,58.06,112,111,112,111,164,1531
1608675028.01,80.7878514697,58.06,112,111,112,111,164,1531
1608675029.37,82.5084974986,58.06,112,111,112,111,164,1531
1608675030.79,79.6346737106,57.2,113,111,112,112,164,1531
1608675032.19,80.7479021075,58.35,113,111,112,112,164,1531
1608675033.59,80.8285987686,59.21,113,111,112,112,164,1531
1608675036.81,57.0574330881,181.01,184,112,254,183,164,1531
1608675039.64,52.2994472118,159.49,148,112,183,147,164,1531
1608675041.64,74.1532814384,159.49,148,112,183,147,164,1531
1608675043.48,80.1598079957,134.93,148,112,183,147,164,1531
1608675045.45,75.1132938929,152.84,148,112,183,147,164,1531
1608675046.46,43.7860547528,136.67,44,112,183,147,164,1531

 ,min, 0.214252182798, 56.62,1.0,0.0,112.0,0.0,164.0, 1063.0
 ,max, 91.5373640676, 183.28,255.0,253.0,254.0,254.0,164.0, 1531.0
 ,average, 74.295449690933, 124.18037735849057,141.50943396226415,115.31132075471699,169.5566037735849,141.49056603773585,164.0, 1469.7830188679245
 ,std, 13.340617984303147, 39.75281200269676,70.18361972026017,85.70532701873134,60.65119578977646,69.53758930315816,0.0, 151.42723545046135
 ,Number of power cap violation, 12
 ,Violation Amount Precentage, 0.09784859641049234
