time stamp, Througput (image/sec), power, batch size, minBS, maxBS, BestBS, power cap, DVFS
1608679951.94,0.22705156317,58.06,1,0,254,0,98,1063
1608679953.51,81.7662640525,130.83,128,0,254,127,98,1063
1608679954.44,137.708889335,130.83,128,0,254,127,98,1063
1608679955.33,143.453401438,130.83,128,0,254,127,98,1063
1608679956.19,75.0419835751,113.49,64,0,127,63,98,1063
1608679956.63,145.279529279,113.49,64,0,127,63,98,1063
1608679957.08,143.689833681,113.49,64,0,127,63,98,1063
1608679957.54,137.904253455,113.49,64,0,127,63,98,1063
1608679958.02,134.725778912,113.49,64,0,127,63,98,1063
1608679958.57,115.31450885,113.49,64,0,127,63,98,1063
1608679959.08,63.7572111662,95.75,32,0,63,31,98,1063
1608679959.36,115.185807413,95.75,32,0,63,31,98,1063
1608679959.63,114.891781443,95.75,32,0,63,31,98,1063
1608679959.92,113.796299311,95.75,32,0,63,31,98,1063
1608679960.13,148.119972366,95.75,32,0,63,31,98,1063
1608679960.39,125.926240613,95.75,32,0,63,31,98,1063
1608679960.71,100.986199372,95.75,32,0,63,31,98,1063
1608679961.03,99.2650974696,95.75,32,0,63,31,98,1063
1608679961.34,103.771726172,95.75,32,0,63,31,98,1063
1608679961.64,107.558667026,95.75,32,0,63,31,98,1063
1608679962.86,145.437977054,48.29,32,0,63,31,98,1063
1608679963.11,125.984277512,48.29,32,0,63,31,98,1063
1608679963.4,112.808767328,48.29,32,0,63,31,98,1063
1608679963.71,103.247821274,48.29,32,0,63,31,98,1063
1608679964.09,83.883353791,48.29,32,0,63,31,98,1063
1608679964.38,110.23500115,48.29,32,0,63,31,98,1063
1608679964.66,113.489735693,95.6,32,0,63,31,98,1063
1608679965.94,141.55599055,48.2,32,0,63,31,98,1063
1608679966.19,128.973039355,48.2,32,0,63,31,98,1063
1608679966.5,101.471618916,48.2,32,0,63,31,98,1063
1608679966.79,113.796781723,95.03,32,0,63,31,98,1063
1608679967.0,148.730723243,95.03,32,0,63,31,98,1063
1608679967.39,82.7728881209,95.03,32,0,63,31,98,1063
1608679967.62,141.299072308,95.03,32,0,63,31,98,1063
1608679967.93,103.025437474,95.03,32,0,63,31,98,1063
1608679968.24,102.420003907,48.2,32,0,63,31,98,1063
1608679968.56,102.084490759,48.2,32,0,63,31,98,1063
1608679968.86,105.756113858,80.7,32,0,63,31,98,1063
1608679969.08,143.121609575,80.7,32,0,63,31,98,1063
1608679969.31,139.190301522,80.7,32,0,63,31,98,1063
1608679969.62,104.97208518,80.7,32,0,63,31,98,1063
1608679969.86,132.884892528,80.7,32,0,63,31,98,1063
1608679970.18,100.2547329,90.64,32,0,63,31,98,1063
1608679970.42,134.786797861,90.64,32,0,63,31,98,1063
1608679970.74,100.041239572,90.64,32,0,63,31,98,1063
1608679971.04,105.330352245,90.64,32,0,63,31,98,1063
1608679971.35,105.112003897,48.2,32,0,63,31,98,1063
1608679971.64,109.410709584,97.52,32,0,63,31,98,1063
