time stamp, Througput (image/sec), power, batch size, minBS, maxBS, BestBS, power cap, DVFS
1608674602.49,0.215540007035,56.33,1,0,254,0,89,1063
1608674605.0,51.0852236953,107.04,128,0,254,127,89,1063
1608674606.62,78.9116614796,107.04,128,0,254,127,89,1063
1608674607.9,50.0345117974,103.68,64,0,127,63,89,1063
1608674608.68,82.7628331735,103.68,64,0,127,63,89,1063
1608674609.46,82.0104748128,103.68,64,0,127,63,89,1063
1608674610.34,72.7091007094,103.68,64,0,127,63,89,1063
1608674611.06,44.7369759932,78.12,32,0,63,31,89,1063
1608674611.46,79.3346041744,78.12,32,0,63,31,89,1063
1608674611.91,70.4571276187,78.12,32,0,63,31,89,1063
1608674612.38,68.3092279074,80.62,32,0,63,31,89,1063
1608674612.77,82.2368709511,80.62,32,0,63,31,89,1063
1608674613.16,81.9808451585,80.62,32,0,63,31,89,1063
1608674613.63,69.2028023949,80.62,32,0,63,31,89,1063
1608674614.07,72.5511820983,66.65,32,0,63,31,89,1063
1608674614.44,86.2124696096,66.65,32,0,63,31,89,1063
1608674614.82,84.9015556693,66.65,32,0,63,31,89,1063
1608674615.22,79.8152526901,66.65,32,0,63,31,89,1063
1608674615.63,77.2098415164,66.65,32,0,63,31,89,1063
1608674616.08,72.2184648232,95.7,32,0,63,31,89,1063
1608674616.47,81.4682549462,95.7,32,0,63,31,89,1063
1608674616.86,82.1312935806,95.7,32,0,63,31,89,1063
1608674617.35,32.6745393304,47.43,16,0,31,15,89,1063
1608674617.57,74.5312856781,76.11,16,0,31,15,89,1063
1608674617.82,62.2362048163,76.11,16,0,31,15,89,1063
1608674618.04,73.195350146,76.11,16,0,31,15,89,1063
1608674618.56,30.8562815965,76.11,16,0,31,15,89,1063
1608674618.82,62.8785227467,76.11,16,0,31,15,89,1063
1608674619.02,77.8638015954,76.11,16,0,31,15,89,1063
1608674619.23,78.8550304862,76.11,16,0,31,15,89,1063
1608674619.43,79.2392899397,76.11,16,0,31,15,89,1063
1608674619.77,46.9111999502,76.11,16,0,31,15,89,1063
1608674619.99,73.3681984856,80.42,16,0,31,15,89,1063
1608674620.24,62.5684586604,47.62,16,0,31,15,89,1063
1608674620.51,59.0640976444,78.21,16,0,31,15,89,1063
1608674620.68,95.807257262,78.21,16,0,31,15,89,1063
1608674620.94,62.0771393896,78.21,16,0,31,15,89,1063
1608674621.15,76.0391272178,78.21,16,0,31,15,89,1063
1608674621.62,33.8388645762,78.21,16,0,31,15,89,1063
1608674621.84,74.7073484064,78.21,16,0,31,15,89,1063
1608674622.05,77.129266978,78.21,16,0,31,15,89,1063
1608674622.33,56.1817402486,78.21,16,0,31,15,89,1063
1608674622.58,63.3387514948,78.21,16,0,31,15,89,1063
1608674622.84,63.763087284,78.21,16,0,31,15,89,1063
1608674623.04,79.842648665,78.21,16,0,31,15,89,1063
1608674623.3,60.8989936205,47.53,16,0,31,15,89,1063
1608674623.49,84.8801324512,47.53,16,0,31,15,89,1063
1608674623.7,74.9494788851,47.72,16,0,31,15,89,1063
1608674623.99,56.5955119193,47.72,16,0,31,15,89,1063
1608674624.2,75.2102909055,47.72,16,0,31,15,89,1063
1608674624.54,46.6340461401,50.19,16,0,31,15,89,1063
1608674624.75,77.1069346861,50.19,16,0,31,15,89,1063
1608674625.0,65.0340186684,50.19,16,0,31,15,89,1063
1608674625.15,107.572287525,50.19,16,0,31,15,89,1063
1608674625.4,63.5561393656,50.19,16,0,31,15,89,1063
1608674625.6,78.58972215,50.19,16,0,31,15,89,1063
1608674625.92,50.1839315973,77.55,16,0,31,15,89,1063
1608674626.11,83.198547999,77.55,16,0,31,15,89,1063
1608674626.38,59.0730401961,47.53,16,0,31,15,89,1063
1608674626.74,45.3827396599,47.53,16,0,31,15,89,1063
1608674626.94,77.3934469902,47.53,16,0,31,15,89,1063
1608674627.15,76.2329580501,77.55,16,0,31,15,89,1063
1608674627.46,51.5832775421,77.55,16,0,31,15,89,1063
1608674627.79,49.6063901741,77.55,16,0,31,15,89,1063
1608674628.06,59.1313891574,77.55,16,0,31,15,89,1063
1608674628.31,62.8438998901,77.55,16,0,31,15,89,1063
1608674628.61,54.2271940528,77.55,16,0,31,15,89,1063
1608674628.84,70.4194218605,77.55,16,0,31,15,89,1063
1608674629.13,55.0262992609,77.55,16,0,31,15,89,1063
1608674630.36,68.8154175396,80.81,16,0,31,15,89,1063
1608674630.58,72.7097703173,80.81,16,0,31,15,89,1063
1608674630.85,59.2987973035,80.81,16,0,31,15,89,1063
1608674631.07,74.3031967191,80.81,16,0,31,15,89,1063
1608674631.25,85.9009952191,82.05,16,0,31,15,89,1063
1608674631.54,55.2386794184,82.05,16,0,31,15,89,1063
1608674631.76,74.5520679079,82.05,16,0,31,15,89,1063
1608674631.94,88.1474587069,82.05,16,0,31,15,89,1063
1608674632.19,63.3708698699,82.05,16,0,31,15,89,1063
1608674633.38,85.7647570021,47.62,16,0,31,15,89,1063
1608674633.59,77.5494199584,47.62,16,0,31,15,89,1063
1608674633.85,61.8283517873,77.26,16,0,31,15,89,1063
1608674633.99,113.718780608,77.26,16,0,31,15,89,1063
1608674634.24,64.6896022549,77.26,16,0,31,15,89,1063
1608674634.5,59.8132611034,79.85,16,0,31,15,89,1063
1608674634.66,104.728489409,79.85,16,0,31,15,89,1063
1608674634.92,60.0871408119,79.85,16,0,31,15,89,1063
1608674635.13,77.6284505973,79.85,16,0,31,15,89,1063
1608674635.34,76.6383001563,79.85,16,0,31,15,89,1063
1608674635.6,61.0978720537,47.53,16,0,31,15,89,1063
1608674635.81,75.0719734385,47.53,16,0,31,15,89,1063
1608674636.04,72.397189073,61.9,16,0,31,15,89,1063
1608674636.29,63.8778580614,61.9,16,0,31,15,89,1063
1608674636.67,41.811256147,61.9,16,0,31,15,89,1063
1608674636.89,72.5442412777,77.16,16,0,31,15,89,1063
1608674637.05,98.7044567045,77.16,16,0,31,15,89,1063
1608674637.34,56.3703657038,77.16,16,0,31,15,89,1063
