time stamp, Througput (image/sec), power, batch size, minBS, maxBS, BestBS, power cap, DVFS
1608672647.58,0.195252814283,76.59,1,0,254,0,123,1063
1608672650.72,40.7510154908,113.68,128,0,254,127,123,1063
1608672652.26,83.2380716125,47.34,128,0,254,127,123,1063
1608672653.84,81.3080925851,59.59,128,0,254,127,123,1063
1608672657.8,48.479276071,113.07,192,127,254,191,123,1063
1608672660.03,86.3134664234,116.46,192,127,254,191,123,1063
1608672662.21,87.9024241688,116.46,192,127,254,191,123,1063
1608672664.84,73.1950840342,47.53,192,127,254,191,123,1063
1608672667.14,83.6211490367,94.55,192,127,254,191,123,1063
1608672672.16,44.6195941625,119.77,224,191,254,223,123,1063
1608672675.08,76.8037836685,47.43,224,191,254,223,123,1063
1608672677.34,98.8858649571,120.66,224,191,254,223,123,1063
1608672680.12,80.653058926,116.84,224,191,254,223,123,1063
1608672682.78,84.4344743723,116.84,224,191,254,223,123,1063
1608672685.51,82.1794548585,120.0,224,191,254,223,123,1063
1608672688.21,82.9150924455,120.0,224,191,254,223,123,1063
1608672690.98,80.8609630754,114.35,224,191,254,223,123,1063
1608672693.78,80.1828699474,118.17,224,191,254,223,123,1063
1608672696.6,79.2856103304,117.51,224,191,254,223,123,1063
1608672699.44,79.0014818599,118.56,224,191,254,223,123,1063
1608672702.19,81.5398791817,47.34,224,191,254,223,123,1063
1608672704.94,81.5803568917,114.53,224,191,254,223,123,1063
1608672707.64,82.8787918832,121.34,224,191,254,223,123,1063
1608672710.28,84.8939224558,121.34,224,191,254,223,123,1063
1608672713.18,77.2468447385,67.04,224,191,254,223,123,1063
1608672716.02,79.0871627612,70.69,224,191,254,223,123,1063
1608672721.22,46.1674480616,126.44,240,223,254,239,123,1063
1608672725.95,49.0233146245,121.34,232,223,239,231,123,1063
1608672728.7,84.5275860835,125.64,232,223,239,231,123,1063
1608672731.35,87.5950665543,125.64,232,223,239,231,123,1063
1608672736.14,47.6277812572,121.54,228,223,231,227,123,1063
1608672738.89,82.8978791071,118.18,228,223,231,227,123,1063
1608672741.6,84.3419482302,118.18,228,223,231,227,123,1063
1608672744.67,74.1163604337,129.21,228,223,231,227,123,1063
1608672749.72,44.827145128,120.66,226,223,227,225,123,1063
1608672752.71,75.5201935535,47.44,226,223,227,225,123,1063
1608672755.27,88.5323270353,120.19,226,223,227,225,123,1063
1608672757.92,85.268186757,106.76,226,223,227,225,123,1063
1608672760.64,83.1071745544,121.53,226,223,227,225,123,1063
1608672763.27,85.8440537194,113.58,226,223,227,225,123,1063
1608672765.85,87.6039287141,113.58,226,223,227,225,123,1063
1608672768.53,84.306680808,118.56,226,223,227,225,123,1063
1608672771.57,74.4711065956,118.56,226,223,227,225,123,1063
1608672774.29,82.9917593326,118.56,226,223,227,225,123,1063
1608672777.02,82.8728530304,118.56,226,223,227,225,123,1063
1608672779.83,80.4222100107,112.97,226,223,227,225,123,1063
1608672782.53,84.0180850515,112.97,226,223,227,225,123,1063
1608672785.29,81.7069132397,113.97,226,223,227,225,123,1063
1608672788.04,82.262073787,120.57,226,223,227,225,123,1063
1608672790.79,82.1372542869,73.09,226,223,227,225,123,1063
1608672793.35,88.3416744377,73.09,226,223,227,225,123,1063
1608672798.41,44.8510665841,134.74,227,225,227,226,123,1063
1608672801.33,77.633352394,117.22,226,225,226,225,123,1063
1608672803.97,85.5863861053,117.22,226,225,226,225,123,1063
1608672806.85,78.4164299204,108.19,226,225,226,225,123,1063
1608672809.56,83.5893747062,120.67,226,225,226,225,123,1063
1608672812.18,86.2110783434,123.34,226,225,226,225,123,1063
1608672814.9,82.920264386,123.34,226,225,226,225,123,1063
1608672817.48,43.8418823627,111.91,113,0,225,112,123,1063
1608672818.84,83.1529214276,111.91,113,0,225,112,123,1063
1608672820.22,81.9333968808,47.79,113,0,225,112,123,1063
1608672821.56,84.6000897843,104.26,113,0,225,112,123,1063
1608672822.99,79.0696864949,116.46,113,0,225,112,123,1063
1608672824.33,84.1362251877,47.44,113,0,225,112,123,1063
1608672825.72,81.5406533074,69.34,113,0,225,112,123,1063
1608672827.08,83.0509257702,69.34,113,0,225,112,123,1063
1608672830.88,44.6993407046,141.74,170,112,225,169,123,1063
1608672834.18,42.7347975968,111.07,141,112,169,140,123,1063
1608672835.87,83.2148957986,117.61,141,112,169,140,123,1063
1608672837.52,85.5282094906,117.61,141,112,169,140,123,1063
1608672839.29,79.799249176,47.72,141,112,169,140,123,1063
1608672840.98,83.5803773602,47.72,141,112,169,140,123,1063
1608672844.27,47.3529130073,119.52,156,140,169,155,123,1063
1608672846.23,79.6295052165,122.58,156,140,169,155,123,1063
1608672848.03,86.9945399016,122.58,156,140,169,155,123,1063
1608672850.03,77.9438042488,47.43,156,140,169,155,123,1063
1608672852.05,77.0150536318,67.43,156,140,169,155,123,1063
1608672852.89,18.0285668027,70.46,15,155,169,162,123,1063

 ,min, 0.195252814283, 47.34,1.0,0.0,169.0,0.0,123.0, 1063.0
 ,max, 98.8858649571, 141.74,240.0,225.0,254.0,239.0,123.0, 1063.0
 ,average, 74.86716704790747, 102.88628205128207,192.30769230769232,161.01282051282053,228.52564102564102,193.2051282051282,123.0, 1063.0
 ,std, 17.54179230980676, 27.278402939799978,51.5772529100909,77.91769056062377,27.043044680929086,47.58753310516153,0.0, 0.0
 ,Number of power cap violation, 8
 ,Violation Amount Precentage, 0.19533041484261007
