time stamp, Througput (image/sec), power, batch size, minBS, maxBS, BestBS, power cap, DVFS
1608684064.53,119.110255839,196.07,254,253,254,253,198,1531
1608684066.75,114.735984288,205.27,254,253,254,253,198,1531
1608684068.91,117.522461245,205.27,254,253,254,253,198,1531
1608684071.15,56.7883330085,205.98,127,0,253,126,198,1531
1608684072.13,129.991097159,205.98,127,0,253,126,198,1531
1608684073.43,49.224298188,177.11,64,0,126,63,198,1531
1608684073.95,123.078112642,177.11,64,0,126,63,198,1531
1608684074.54,108.841849435,177.11,64,0,126,63,198,1531
1608684075.13,107.36361782,177.11,64,0,126,63,198,1531
1608684075.67,118.344270209,56.91,64,0,126,63,198,1531
1608684076.18,125.73943242,174.89,64,0,126,63,198,1531
1608684076.7,124.554537845,174.89,64,0,126,63,198,1531
1608684077.31,104.228402449,174.89,64,0,126,63,198,1531
1608684077.88,113.307985638,174.89,64,0,126,63,198,1531
1608684078.46,109.844317474,174.89,64,0,126,63,198,1531
1608684079.1,99.6009645621,159.89,64,0,126,63,198,1531
1608684079.7,106.999768809,159.89,64,0,126,63,198,1531
1608684080.21,127.311463063,168.6,64,0,126,63,198,1531
1608684080.8,107.843430736,168.6,64,0,126,63,198,1531
1608684081.33,119.817465865,168.6,64,0,126,63,198,1531
1608684081.9,113.325684719,168.6,64,0,126,63,198,1531
1608684082.42,123.685875685,120.19,64,0,126,63,198,1531
1608684082.97,114.7450854,120.19,64,0,126,63,198,1531
1608684083.6,102.088994328,120.19,64,0,126,63,198,1531
1608684084.12,124.841274403,120.19,64,0,126,63,198,1531
1608684084.61,130.596546946,154.95,64,0,126,63,198,1531
1608684085.18,112.365079671,154.95,64,0,126,63,198,1531
1608684086.91,55.5006986292,220.88,96,63,126,95,198,1531
1608684087.77,111.318662738,220.88,96,63,126,95,198,1531
1608684088.49,133.233223302,220.88,96,63,126,95,198,1531
1608684090.13,48.6568312128,214.14,80,63,95,79,198,1531
1608684090.84,113.300161537,214.14,80,63,95,79,198,1531
1608684091.48,125.241518107,214.14,80,63,95,79,198,1531
1608684092.16,117.930779734,214.14,80,63,95,79,198,1531
1608684093.69,47.093080407,190.19,72,63,79,71,198,1531
1608684094.37,105.438905186,190.19,72,63,79,71,198,1531
1608684095.02,111.229546798,190.19,72,63,79,71,198,1531
1608684095.61,121.2866324,190.19,72,63,79,71,198,1531
1608684096.24,115.200219727,57.0,72,63,79,71,198,1531
1608684096.87,113.819588404,63.4,72,63,79,71,198,1531
1608684097.49,116.463961681,159.63,72,63,79,71,198,1531
1608684098.05,128.123654497,159.63,72,63,79,71,198,1531
1608684098.72,107.536682275,159.63,72,63,79,71,198,1531
1608684099.32,120.203544053,155.59,72,63,79,71,198,1531
1608684099.92,121.218425657,155.59,72,63,79,71,198,1531
1608684100.46,131.837964843,155.59,72,63,79,71,198,1531
1608684101.03,127.740436278,155.59,72,63,79,71,198,1531
1608684101.7,106.096907663,155.59,72,63,79,71,198,1531
1608684102.32,116.658317978,155.59,72,63,79,71,198,1531
1608684103.98,45.9225888261,196.45,76,71,79,75,198,1531
1608684104.69,106.744555817,196.45,76,71,79,75,198,1531
1608684105.36,113.623787321,196.45,76,71,79,75,198,1531
1608684106.81,52.3321576536,59.56,76,71,79,75,198,1531
1608684107.47,114.625832454,191.29,76,71,79,75,198,1531
1608684108.08,125.089708151,191.29,76,71,79,75,198,1531
1608684108.73,117.921781824,191.29,76,71,79,75,198,1531
1608684109.36,120.106231888,161.24,76,71,79,75,198,1531
1608684109.93,132.646136574,161.24,76,71,79,75,198,1531
1608684110.66,104.850288072,161.24,76,71,79,75,198,1531
1608684111.28,122.596461027,161.24,76,71,79,75,198,1531
1608684111.94,115.719261077,161.24,76,71,79,75,198,1531
1608684112.53,128.952606645,57.0,76,71,79,75,198,1531
1608684113.19,114.558932781,57.58,76,71,79,75,198,1531
1608684113.81,121.77731629,138.1,76,71,79,75,198,1531
1608684114.37,136.597047262,138.1,76,71,79,75,198,1531
1608684115.03,115.172302611,138.1,76,71,79,75,198,1531
1608684116.71,46.5223678882,189.3,78,75,79,77,198,1531
1608684117.3,131.322175057,189.3,78,75,79,77,198,1531
1608684118.03,107.593155991,189.3,78,75,79,77,198,1531
1608684118.77,105.334508741,189.3,78,75,79,77,198,1531
1608684119.42,118.880162966,57.68,78,75,79,77,198,1531
1608684120.07,121.202674081,140.99,78,75,79,77,198,1531
1608684120.63,139.464273854,140.99,78,75,79,77,198,1531
1608684121.36,106.546325103,140.99,78,75,79,77,198,1531
1608684122.1,105.927433123,140.99,78,75,79,77,198,1531
1608684123.69,49.4044281932,182.07,79,77,79,78,198,1531
1608684124.31,129.38922354,182.07,79,77,79,78,198,1531
1608684124.87,140.069409493,182.07,79,77,79,78,198,1531
1608684125.55,116.937750723,182.07,79,77,79,78,198,1531
1608684126.15,129.676591645,57.0,79,77,79,78,198,1531
1608684126.79,124.080356584,62.67,79,77,79,78,198,1531
1608684127.59,99.4680376955,62.67,79,77,79,78,198,1531
1608684128.26,116.555451865,62.67,79,77,79,78,198,1531
1608684129.02,103.99937478,62.67,79,77,79,78,198,1531
1608684129.7,117.863009637,57.1,80,78,79,79,198,1531
1608684130.39,116.633704183,175.19,80,78,79,79,198,1531
1608684130.99,132.216759561,175.19,80,78,79,79,198,1531
1608684132.3,43.62948811,175.19,57,78,79,79,198,1531

 ,min, 0.187662047565, 56.91,1.0,0.0,79.0,0.0,198.0, 1063.0
 ,max, 140.138772494, 220.88,255.0,253.0,254.0,254.0,198.0, 1531.0
 ,average, 110.27951540809622, 157.38085106382982,141.84397163120568,123.70212765957447,159.75886524822695,141.00709219858157,198.0, 1463.936170212766
 ,std, 25.90979778034799, 39.08954523646215,87.07771727966629,100.90433252201909,80.43321538841668,86.94006221406693,0.0, 126.63726120600627
 ,Number of power cap violation, 12
 ,Violation Amount Precentage, 0.05781216419514287
