time stamp, Througput (image/sec), power, batch size, minBS, maxBS, BestBS, power cap, DVFS
1608672864.43,0.168286990292,93.97,1,0,254,0,228,1063
1608672869.41,25.7219995427,117.03,128,0,254,127,228,1063
1608672875.81,30.0027747783,122.58,192,127,254,191,228,1063
1608672883.12,30.6652756728,136.94,224,191,254,223,228,1063
1608672890.89,30.8779242616,138.01,240,223,254,239,228,1063
1608672898.57,32.2969813289,140.11,248,239,254,247,228,1063
1608672907.17,29.3367897688,146.24,252,247,254,251,228,1063
1608672915.42,30.7762479784,144.51,254,251,254,253,228,1063
1608672923.69,30.8469148183,146.79,255,253,254,254,228,1063
1608672927.69,69.9467741451,134.17,255,253,254,254,228,1189
1608672931.71,67.1570653911,148.89,255,253,254,254,228,1303
1608672935.56,70.3277178647,190.92,255,253,254,254,228,1430
1608672939.28,68.506842021,175.01,255,253,254,254,228,1430
1608672943.12,70.3302567378,207.66,255,253,254,254,228,1531
1608672946.87,68.0432953707,197.96,255,253,254,254,228,1531
1608672950.41,72.1302568027,185.97,255,253,254,254,228,1531
1608672954.16,68.0599654516,189.78,255,253,254,254,228,1531
1608672957.86,68.8362600048,192.72,255,253,254,254,228,1531
1608672961.39,72.3763598386,189.02,255,253,254,254,228,1531
1608672965.03,70.0833256668,202.17,255,253,254,254,228,1531
1608672968.74,68.7888528806,190.98,255,253,254,254,228,1531
1608672972.56,66.816126566,207.09,255,253,254,254,228,1531
1608672976.33,67.6221986955,203.2,255,253,254,254,228,1531
1608672979.84,72.8171977388,194.52,255,253,254,254,228,1531
1608672983.41,71.2990183971,189.55,255,253,254,254,228,1531
1608672987.1,69.2287246506,192.73,255,253,254,254,228,1531
1608672990.79,69.1265615236,223.35,255,253,254,254,228,1531
1608672994.52,68.3793490882,186.69,255,253,254,254,228,1531
1608672998.14,70.3942885685,186.61,255,253,254,254,228,1531
1608673001.96,66.8580440812,198.52,255,253,254,254,228,1531
1608673006.22,59.8956132207,189.28,255,253,254,254,228,1531
1608673009.98,67.8362000122,201.77,255,253,254,254,228,1531
1608673013.62,70.1468900468,196.62,255,253,254,254,228,1531
1608673017.26,70.0792387669,192.42,255,253,254,254,228,1531
1608673020.86,70.7905453449,199.77,255,253,254,254,228,1531
1608673024.29,74.3726461008,191.27,255,253,254,254,228,1531
1608673027.86,71.5721169295,202.13,255,253,254,254,228,1531
1608673031.8,64.6407181322,204.04,255,253,254,254,228,1531
1608673035.24,74.2219357262,184.14,255,253,254,254,228,1531
1608673039.02,67.3932115525,194.14,255,253,254,254,228,1531
1608673042.57,71.9673789293,199.67,255,253,254,254,228,1531
1608673046.18,70.6922643032,208.24,255,253,254,254,228,1531
1608673049.99,66.9861348932,193.27,255,253,254,254,228,1531
1608673053.7,68.6563732687,198.27,255,253,254,254,228,1531
1608673057.78,62.4985914337,192.71,255,253,254,254,228,1531
1608673061.5,68.5885607957,188.44,255,253,254,254,228,1531
1608673065.22,68.5636831838,195.95,255,253,254,254,228,1531
1608673068.87,69.7846220579,196.43,255,253,254,254,228,1531
1608673072.56,69.3028206258,199.72,255,253,254,254,228,1531
1608673076.08,72.292559145,207.01,255,253,254,254,228,1531
1608673079.81,68.5066050692,196.25,255,253,254,254,228,1531
1608673083.42,70.5986126718,199.4,255,253,254,254,228,1531
1608673087.12,68.8462207904,200.89,255,253,254,254,228,1531
1608673090.87,68.0499018076,193.68,255,253,254,254,228,1531
1608673094.57,68.9493298126,192.91,255,253,254,254,228,1531
1608673098.24,69.5593340447,193.08,255,253,254,254,228,1531
1608673102.05,66.8632895589,188.14,255,253,254,254,228,1531
1608673105.84,67.3032759791,187.75,255,253,254,254,228,1531
1608673109.67,66.664014768,193.87,255,253,254,254,228,1531
1608673113.34,69.4445945385,199.32,255,253,254,254,228,1531
1608673119.81,31.0706864618,227.6,201,253,254,254,228,1531

 ,min, 0.168286990292, 93.97,1.0,0.0,254.0,0.0,228.0, 1063.0
 ,max, 74.3726461008, 227.6,255.0,253.0,254.0,254.0,228.0, 1531.0
 ,average, 62.19605978027363, 184.94868852459015,245.9016393442623,240.7704918032787,254.0,245.78688524590163,228.0, 1449.295081967213
 ,std, 16.1109776967059, 26.282225089536873,37.0479109023786,47.86435527943008,0.0,36.60695748351598,0.0, 169.53884841933407
 ,Number of power cap violation, 0
 ,Violation Amount Precentage, 0.0
