time stamp, Througput (image/sec), power, batch size, minBS, maxBS, BestBS, power cap, DVFS
1608680416.96,0.231533517954,56.14,1,0,254,0,208,1063
1608680418.54,80.7344347336,105.21,128,0,254,127,208,1063
1608680419.57,124.727667508,105.21,128,0,254,127,208,1063
1608680420.4,154.37199542,105.21,128,0,254,127,208,1063
1608680422.49,92.3529821647,111.26,192,127,254,191,208,1063
1608680423.81,144.868170288,111.26,192,127,254,191,208,1063
1608680426.61,80.1528056346,127.07,224,191,254,223,208,1063
1608680428.18,142.974682184,127.07,224,191,254,223,208,1063
1608680430.97,86.3718844268,114.92,240,223,254,239,208,1063
1608680432.91,123.546399506,114.92,240,223,254,239,208,1063
1608680435.86,84.2463418162,117.22,248,239,254,247,208,1063
1608680437.75,131.154417727,117.22,248,239,254,247,208,1063
1608680440.76,83.9844351051,107.8,252,247,254,251,208,1063
1608680443.74,85.4062028117,127.96,254,251,254,253,208,1063
1608680445.68,131.077563701,127.96,254,251,254,253,208,1063
1608680448.72,83.974421091,112.88,255,253,254,254,208,1063
1608680450.89,133.227792213,112.81,255,253,254,254,208,1189
1608680452.93,125.042718985,114.63,255,253,254,254,208,1189
1608680455.2,136.982545011,115.4,255,253,254,254,208,1303
1608680457.33,120.13149518,115.4,255,253,254,254,208,1303
1608680459.5,143.944579156,134.86,255,253,254,254,208,1430
1608680461.25,146.457624756,134.86,255,253,254,254,208,1430
1608680463.26,143.892272461,141.64,255,253,254,254,208,1531
1608680464.95,150.681519349,149.47,255,253,254,254,208,1531
1608680466.71,145.435621183,145.57,255,253,254,254,208,1531
1608680468.55,138.953363243,145.57,255,253,254,254,208,1531
1608680470.57,126.341262889,141.55,255,253,254,254,208,1531
1608680472.36,142.731044872,148.61,255,253,254,254,208,1531
1608680474.2,138.457682312,110.2,255,253,254,254,208,1531
1608680476.15,130.698452291,143.65,255,253,254,254,208,1531
1608680478.14,128.626891074,143.97,255,253,254,254,208,1531
1608680479.86,148.052598903,143.97,255,253,254,254,208,1531
1608680481.67,141.81154845,131.78,255,253,254,254,208,1531
1608680483.59,132.359930248,142.22,255,253,254,254,208,1531
1608680485.55,130.260220223,56.43,255,253,254,254,208,1531
1608680487.35,142.151715859,146.71,255,253,254,254,208,1531
1608680489.38,125.530608214,150.83,255,253,254,254,208,1531
1608680491.35,130.231480281,150.83,255,253,254,254,208,1531
1608680493.13,142.722988256,145.07,255,253,254,254,208,1531
1608680494.95,140.692301651,145.07,255,253,254,254,208,1531
1608680496.79,138.502273564,157.67,255,253,254,254,208,1531
1608680498.67,136.220778152,157.67,255,253,254,254,208,1531
1608680500.49,139.72020101,143.46,255,253,254,254,208,1531
1608680502.22,147.753353624,149.2,255,253,254,254,208,1531
1608680504.1,135.880798133,118.46,255,253,254,254,208,1531
1608680505.91,141.259996392,144.9,255,253,254,254,208,1531
1608680507.65,146.318194485,146.24,255,253,254,254,208,1531
1608680509.84,116.768986836,146.24,255,253,254,254,208,1531
1608680511.71,136.175164281,142.31,255,253,254,254,208,1531
1608680513.4,151.3811333,142.31,255,253,254,254,208,1531
1608680515.33,132.095122047,56.53,255,253,254,254,208,1531
1608680517.15,140.521632012,147.58,255,253,254,254,208,1531
1608680518.88,147.200259843,145.57,255,253,254,254,208,1531
1608680521.13,113.350509138,145.57,255,253,254,254,208,1531
1608680523.27,119.444035334,151.34,255,253,254,254,208,1531
1608680525.26,128.161047962,151.34,255,253,254,254,208,1531
1608680527.2,131.296362313,164.16,255,253,254,254,208,1531
1608680529.06,137.520285752,164.16,255,253,254,254,208,1531
1608680530.98,133.100808649,92.92,255,253,254,254,208,1531
1608680532.85,136.035910358,144.5,255,253,254,254,208,1531
1608680534.71,137.087046984,131.97,255,253,254,254,208,1531
1608680536.65,131.443908942,141.65,255,253,254,254,208,1531
1608680538.59,131.518421229,56.62,255,253,254,254,208,1531
1608680540.45,137.671066882,147.18,255,253,254,254,208,1531
1608680542.38,132.1753728,56.62,255,253,254,254,208,1531
1608680544.19,140.706424058,142.24,255,253,254,254,208,1531
1608680545.92,147.976809004,142.22,255,253,254,254,208,1531
1608680547.64,148.096531109,146.43,255,253,254,254,208,1531
1608680549.51,136.244446964,56.62,255,253,254,254,208,1531
1608680551.31,141.710292374,148.63,255,253,254,254,208,1531
1608680553.27,130.526460181,84.6,255,253,254,254,208,1531
1608680556.15,88.3827590954,146.03,255,253,254,254,208,1531
1608680557.98,139.553300534,136.87,255,253,254,254,208,1531
1608680559.8,140.155318478,136.87,255,253,254,254,208,1531
1608680561.61,141.032637419,155.02,255,253,254,254,208,1531
1608680563.53,132.530944818,155.02,255,253,254,254,208,1531
1608680565.35,139.99881147,146.6,255,253,254,254,208,1531
1608680567.33,129.1056856,146.6,255,253,254,254,208,1531
1608680569.05,148.18283134,151.48,255,253,254,254,208,1531
1608680570.87,140.222460687,151.48,255,253,254,254,208,1531
1608680572.76,134.96227092,151.57,255,253,254,254,208,1531
1608680574.96,98.7529283377,161.8,217,253,254,254,208,1531

 ,min, 0.231533517954, 56.14,1.0,0.0,254.0,0.0,208.0, 1063.0
 ,max, 154.37199542, 164.16,255.0,253.0,254.0,254.0,208.0, 1531.0
 ,average, 128.93094850130188, 130.5690243902439,243.90243902439025,234.8780487804878,254.0,243.3658536585366,208.0, 1423.3170731707316
 ,std, 23.23760768659341, 26.731519835331515,37.39492914498538,57.46502440910544,0.0,37.29399094836369,0.0, 188.44167617133675
 ,Number of power cap violation, 0
 ,Violation Amount Precentage, 0.0
