time stamp, Througput (image/sec), power, batch size, minBS, maxBS, BestBS, power cap, DVFS
1608683764.68,0.154158859739,61.86,1,0,254,0,136,1063
1608683766.25,81.3999228562,100.14,128,0,254,127,136,1063
1608683767.34,117.364533135,106.46,128,0,254,127,136,1063
1608683768.12,165.375150552,106.46,128,0,254,127,136,1063
1608683770.14,95.2873842654,104.07,192,127,254,191,136,1063
1608683771.53,138.02562495,106.65,192,127,254,191,136,1063
1608683774.06,88.7408460663,109.44,224,191,254,223,136,1063
1608683775.81,128.044640982,109.44,224,191,254,223,136,1063
1608683777.66,121.403093806,103.68,224,191,254,223,136,1063
1608683779.53,120.108328158,110.14,224,191,254,223,136,1063
1608683781.2,134.194819027,106.46,224,191,254,223,136,1063
1608683782.92,130.635188588,108.28,224,191,254,223,136,1063
1608683785.45,94.9432410614,113.56,240,223,254,239,136,1063
1608683787.2,137.329223687,113.56,240,223,254,239,136,1063
1608683789.17,121.774059055,106.37,240,223,254,239,136,1063
1608683791.03,129.77315323,106.37,240,223,254,239,136,1063
1608683793.68,93.6710821023,113.27,248,239,254,247,136,1063
1608683795.87,112.977885522,113.27,248,239,254,247,136,1063
1608683797.96,118.801263589,104.07,248,239,254,247,136,1063
1608683800.03,120.148758024,108.86,248,239,254,247,136,1063
1608683802.0,126.295665354,105.89,248,239,254,247,136,1063
1608683803.9,130.760521057,105.89,248,239,254,247,136,1063
1608683806.51,96.5208068204,102.97,252,247,254,251,136,1063
1608683808.4,133.283121366,111.78,252,247,254,251,136,1063
1608683810.25,136.517673754,104.83,252,247,254,251,136,1063
1608683812.28,124.251846354,109.71,252,247,254,251,136,1063
1608683814.32,123.528201369,107.23,252,247,254,251,136,1063
1608683816.11,141.105956366,107.8,252,247,254,251,136,1063
1608683818.59,102.562610176,112.4,254,251,254,253,136,1063
1608683820.66,123.025655914,112.4,254,251,254,253,136,1063
1608683822.77,120.172171171,103.68,254,251,254,253,136,1063
1608683824.65,135.54343242,103.68,254,251,254,253,136,1063
1608683827.38,93.3723928915,117.69,255,253,254,254,136,1063
1608683829.37,128.260916804,117.69,255,253,254,254,136,1063
1608683831.45,122.710905951,107.8,255,253,254,254,136,1063
1608683833.35,134.615217703,107.8,255,253,254,254,136,1063
1608683835.55,131.409429138,117.21,255,253,254,254,136,1189
1608683837.52,129.727350575,117.21,255,253,254,254,136,1189
1608683839.54,126.268251268,118.84,255,253,254,254,136,1189
1608683841.37,139.736593526,118.84,255,253,254,254,136,1189
1608683843.18,140.842592384,113.77,255,253,254,254,136,1189
1608683845.17,128.085795827,119.22,255,253,254,254,136,1189
1608683847.25,122.682205952,118.17,255,253,254,254,136,1189
1608683849.09,138.889270238,118.17,255,253,254,254,136,1189
1608683851.07,129.230668851,95.6,255,253,254,254,136,1189
1608683853.01,131.118068076,116.35,255,253,254,254,136,1189
1608683854.89,136.096028247,115.59,255,253,254,254,136,1189
1608683856.84,131.1273113,115.59,255,253,254,254,136,1189
1608683859.13,111.02988175,116.52,255,253,254,254,136,1189
1608683861.06,132.241723421,120.15,255,253,254,254,136,1189
1608683862.95,135.111792935,109.81,255,253,254,254,136,1189
1608683864.92,129.491787595,118.84,255,253,254,254,136,1189
1608683866.76,138.848268758,116.17,255,253,254,254,136,1189
1608683868.97,115.761755898,116.17,255,253,254,254,136,1189
1608683870.88,133.471110498,96.13,255,253,254,254,136,1189
1608683873.03,118.456118527,96.13,255,253,254,254,136,1189
1608683875.58,111.951447365,61.8,255,253,254,254,136,1303
1608683877.45,136.104808899,129.79,255,253,254,254,136,1303
1608683879.45,127.349796428,125.35,255,253,254,254,136,1303
1608683881.16,149.351904372,126.21,255,253,254,254,136,1303
1608683883.03,136.494651485,129.69,255,253,254,254,136,1303
1608683884.89,137.138724755,129.69,255,253,254,254,136,1303
1608683886.99,121.671158459,126.99,255,253,254,254,136,1303
1608683889.03,125.105670702,131.2,255,253,254,254,136,1303
1608683890.89,137.491275573,128.32,255,253,254,254,136,1303
1608683892.95,123.820733141,128.32,255,253,254,254,136,1303
1608683894.87,132.58448678,127.68,255,253,254,254,136,1303
1608683896.96,121.881507038,127.68,255,253,254,254,136,1303
1608683898.97,127.047460304,128.39,255,253,254,254,136,1303
1608683900.93,130.480759061,128.39,255,253,254,254,136,1303
1608683902.94,126.350904642,125.57,255,253,254,254,136,1303
1608683905.71,92.1793593599,129.95,255,253,254,254,136,1303
1608683907.63,132.616543932,122.03,255,253,254,254,136,1303
1608683909.54,133.663282222,122.03,255,253,254,254,136,1303
1608683911.47,132.176205855,121.04,255,253,254,254,136,1303
1608683913.32,138.156195982,127.97,255,253,254,254,136,1303
1608683915.5,116.83527777,127.07,255,253,254,254,136,1303
1608683917.49,128.330739036,128.74,255,253,254,254,136,1303
1608683919.53,124.840398729,123.43,255,253,254,254,136,1303
1608683921.33,142.274816707,123.43,255,253,254,254,136,1303
1608683923.3,129.087392083,127.01,255,253,254,254,136,1303
1608683925.32,126.186152585,129.49,255,253,254,254,136,1303
1608683926.92,100.809729333,114.88,161,253,254,254,136,1303

 ,min, 0.154158859739, 61.8,1.0,0.0,254.0,0.0,136.0, 1063.0
 ,max, 165.375150552, 131.2,255.0,253.0,254.0,254.0,136.0, 1303.0
 ,average, 123.66610651023059, 114.19602409638554,240.96385542168676,230.3012048192771,254.0,241.09638554216866,136.0, 1171.433734939759
 ,std, 19.77911719089684, 12.415388909838947,38.0777409547896,57.361196518363265,0.0,37.06705563491277,0.0, 103.9471822286643
 ,Number of power cap violation, 0
 ,Violation Amount Precentage, 0.0
