time stamp, Througput (image/sec), power, batch size, minBS, maxBS, BestBS, power cap, DVFS
1608684368.02,0.121111400986,87.42,1,0,254,0,88,1063
1608684368.15,7.58651600849,51.27,1,0,254,0,88,1063
1608684368.19,21.754237464,51.27,1,0,254,0,88,1063
1608684368.24,23.5371915667,51.27,1,0,254,0,88,1063
1608684368.28,22.5149176016,51.27,1,0,254,0,88,1063
1608684368.39,9.26612894318,51.27,1,0,254,0,88,1063
1608684368.5,9.3156657975,52.4,1,0,254,0,88,1063
1608684368.54,21.6920204596,52.4,1,0,254,0,88,1063
1608684368.59,21.9572926537,52.4,1,0,254,0,88,1063
1608684368.63,22.8670871929,52.4,1,0,254,0,88,1063
1608684368.75,8.95912508544,52.4,1,0,254,0,88,1063
1608684368.85,9.60577495626,53.35,1,0,254,0,88,1063
1608684368.9,20.4394803271,53.35,1,0,254,0,88,1063
1608684368.94,22.8316113791,53.35,1,0,254,0,88,1063
1608684368.99,22.6111689138,53.35,1,0,254,0,88,1063
1608684369.09,9.30969012121,53.35,1,0,254,0,88,1063
1608684369.2,9.14078490856,69.38,1,0,254,0,88,1063
1608684369.27,16.2530234865,69.38,1,0,254,0,88,1063
1608684369.31,22.8435488263,69.38,1,0,254,0,88,1063
1608684369.35,23.2056433096,69.38,1,0,254,0,88,1063
1608684369.46,9.33943744767,69.38,1,0,254,0,88,1063
1608684369.51,21.0353623247,69.38,1,0,254,0,88,1063
1608684369.62,9.10514661827,69.38,1,0,254,0,88,1063
1608684369.66,22.0395569288,69.38,1,0,254,0,88,1063
1608684369.71,23.3656849037,69.38,1,0,254,0,88,1063
1608684369.81,10.0746633615,69.38,1,0,254,0,88,1063
1608684369.86,18.5305794252,69.38,1,0,254,0,88,1063
1608684369.98,8.51324186084,69.38,1,0,254,0,88,1063
1608684370.02,21.4214781485,69.38,1,0,254,0,88,1063
1608684370.07,22.1382033147,69.38,1,0,254,0,88,1063
1608684370.17,9.85950865877,69.38,1,0,254,0,88,1063
1608684370.23,17.5150186454,69.38,1,0,254,0,88,1063
1608684370.34,8.96878047112,69.38,1,0,254,0,88,1063
1608684370.39,18.4287245822,69.38,1,0,254,0,88,1063
1608684370.44,23.8760403028,69.38,1,0,254,0,88,1063
1608684370.48,24.8287978973,69.38,1,0,254,0,88,1063
1608684370.59,9.09182423747,69.38,1,0,254,0,88,1063
1608684370.68,10.3713895023,69.38,1,0,254,0,88,1063
1608684370.74,17.8405863062,69.38,1,0,254,0,88,1063
1608684370.78,22.5377832467,69.38,1,0,254,0,88,1063
1608684370.83,24.4971497991,69.38,1,0,254,0,88,1063
1608684370.93,9.22467741261,69.38,1,0,254,0,88,1063
1608684370.98,19.669497606,69.38,1,0,254,0,88,1063
1608684371.1,8.81780588358,69.53,1,0,254,0,88,1063
1608684373.97,44.6177225811,120.18,128,0,254,127,88,1063
1608684375.38,90.77686686,123.72,128,0,254,127,88,1063
1608684376.9,42.2976662777,108.19,64,0,127,63,88,1063
1608684377.57,94.9449066876,118.94,64,0,127,63,88,1063
1608684378.28,90.9757644649,119.03,64,0,127,63,88,1063
1608684379.0,88.4136606754,119.03,64,0,127,63,88,1063
1608684380.05,30.3773623937,102.78,32,0,63,31,88,1063
1608684380.42,87.2598172207,119.13,32,0,63,31,88,1063
1608684380.75,97.7204210888,119.13,32,0,63,31,88,1063
1608684381.13,83.8110690932,119.53,32,0,63,31,88,1063
1608684381.5,86.3872611711,119.53,32,0,63,31,88,1063
1608684381.81,105.145518,119.53,32,0,63,31,88,1063
1608684382.24,73.7415474889,119.53,32,0,63,31,88,1063
1608684383.0,21.0291398432,108.57,16,0,31,15,88,1063
1608684383.23,69.870204346,108.57,16,0,31,15,88,1063
1608684383.49,62.5615758587,108.57,16,0,31,15,88,1063
1608684383.75,62.7596221827,109.05,16,0,31,15,88,1063
1608684383.99,66.8667395361,109.05,16,0,31,15,88,1063
1608684384.22,68.5142977906,109.05,16,0,31,15,88,1063
1608684384.49,59.899749454,113.12,16,0,31,15,88,1063
1608684384.72,69.2721644228,113.12,16,0,31,15,88,1063
1608684384.99,59.873723279,113.12,16,0,31,15,88,1063
1608684385.24,63.4855530318,113.12,16,0,31,15,88,1063
1608684385.47,69.4869866304,113.12,16,0,31,15,88,1063
1608684386.07,13.4020396368,90.92,8,0,15,7,88,1063
1608684386.26,41.9190937177,90.92,8,0,15,7,88,1063
1608684386.44,44.4034930545,90.92,8,0,15,7,88,1063
1608684386.57,62.0232089583,90.92,8,0,15,7,88,1063
1608684386.71,55.1781368862,90.92,8,0,15,7,88,1063
1608684386.83,67.5326992203,90.92,8,0,15,7,88,1063
1608684386.99,52.2674243274,90.92,8,0,15,7,88,1063
1608684387.17,43.472117389,90.92,8,0,15,7,88,1063
1608684387.32,55.1469410228,90.92,8,0,15,7,88,1063
