time stamp, Througput (image/sec), power, batch size, minBS, maxBS, BestBS, power cap, DVFS
1608680584.72,0.212289797593,92.92,1,0,254,0,152,1063
1608680586.71,64.4108388836,111.35,128,0,254,127,152,1063
1608680587.74,123.922809611,111.35,128,0,254,127,152,1063
1608680590.25,76.6289948959,137.52,192,127,254,191,152,1063
1608680591.58,145.311196452,137.52,192,127,254,191,152,1063
1608680593.04,131.021246327,101.09,192,127,254,191,152,1063
1608680594.45,136.636629016,108.66,192,127,254,191,152,1063
1608680595.75,148.200521283,111.09,192,127,254,191,152,1063
1608680599.15,66.0279209068,126.6,224,191,254,223,152,1063
1608680600.99,121.725634735,86.89,224,191,254,223,152,1063
1608680602.81,122.950460022,108.75,224,191,254,223,152,1063
1608680605.96,76.2342801292,125.36,240,223,254,239,152,1063
1608680607.89,124.864541418,108.51,240,223,254,239,152,1063
1608680609.69,133.742816176,108.51,240,223,254,239,152,1063
1608680613.18,71.0714747059,124.11,248,239,254,247,152,1063
1608680615.1,129.144739337,107.61,248,239,254,247,152,1063
1608680617.17,120.154045776,108.6,248,239,254,247,152,1063
1608680620.69,71.673127048,123.09,252,247,254,251,152,1063
1608680622.79,120.316778162,111.19,252,247,254,251,152,1063
1608680624.76,127.960221319,111.76,252,247,254,251,152,1063
1608680628.22,73.3864191965,121.62,254,251,254,253,152,1063
1608680630.29,123.052057903,108.09,254,251,254,253,152,1063
1608680632.39,121.13817761,119.03,254,251,254,253,152,1063
1608680635.54,80.9663630935,114.99,255,253,254,254,152,1063
1608680637.56,144.685524867,117.22,255,253,254,254,152,1189
1608680639.53,129.820662453,117.22,255,253,254,254,152,1189
1608680641.86,122.280105379,135.02,255,253,254,254,152,1303
1608680643.67,141.271415306,135.02,255,253,254,254,152,1303
1608680645.58,134.184959507,133.3,255,253,254,254,152,1303
1608680647.42,138.737987925,133.3,255,253,254,254,152,1303
1608680649.47,124.275486352,137.03,255,253,254,254,152,1303
1608680651.53,124.223480365,137.03,255,253,254,254,152,1303
1608680653.6,123.320064476,125.28,255,253,254,254,152,1303
1608680655.73,119.777415407,125.28,255,253,254,254,152,1303
1608680657.8,123.333972174,117.31,255,253,254,254,152,1303
1608680659.71,133.84878825,122.47,255,253,254,254,152,1303
1608680661.77,123.766285479,122.22,255,253,254,254,152,1303
1608680663.83,123.614486489,126.62,255,253,254,254,152,1303
1608680665.84,127.298746589,123.08,255,253,254,254,152,1303
1608680667.89,124.358948511,123.27,255,253,254,254,152,1303
1608680669.86,129.499329043,119.51,255,253,254,254,152,1303
1608680671.82,130.139556457,133.11,255,253,254,254,152,1303
1608680673.84,126.584666644,122.47,255,253,254,254,152,1303
1608680675.9,123.961214091,122.47,255,253,254,254,152,1303
1608680677.91,126.773958858,123.65,255,253,254,254,152,1303
1608680679.68,144.540792884,126.91,255,253,254,254,152,1303
1608680681.71,125.654504587,122.89,255,253,254,254,152,1303
1608680683.92,115.373336708,122.89,255,253,254,254,152,1303
1608680685.87,131.06926939,123.27,255,253,254,254,152,1303
1608680687.88,126.708146587,124.51,255,253,254,254,152,1303
1608680689.8,133.109223618,116.07,255,253,254,254,152,1303
1608680691.77,129.581856293,125.82,255,253,254,254,152,1303
1608680693.77,127.666663842,122.41,255,253,254,254,152,1303
1608680696.02,113.184386688,127.1,255,253,254,254,152,1303
1608680698.07,124.825056615,126.91,255,253,254,254,152,1303
1608680700.07,127.544838158,127.29,255,253,254,254,152,1303
1608680702.38,110.441432191,123.43,255,253,254,254,152,1303
1608680704.19,141.125850561,123.91,255,253,254,254,152,1303
1608680706.26,123.331526012,121.07,255,253,254,254,152,1303
1608680708.29,125.238128638,122.7,255,253,254,254,152,1303
1608680710.13,139.143372842,123.05,255,253,254,254,152,1303
1608680712.28,118.51171851,123.05,255,253,254,254,152,1303
1608680714.27,128.210471123,125.18,255,253,254,254,152,1303
1608680716.35,122.871501764,131.03,255,253,254,254,152,1303
1608680718.39,124.837586455,121.74,255,253,254,254,152,1303
1608680720.32,132.615425781,123.34,255,253,254,254,152,1303
1608680722.24,132.411055479,127.96,255,253,254,254,152,1303
1608680724.32,122.470026521,127.96,255,253,254,254,152,1303
1608680726.35,126.227196025,120.88,255,253,254,254,152,1303
1608680728.26,132.980316431,122.57,255,253,254,254,152,1303
1608680730.28,126.793511448,118.55,255,253,254,254,152,1303
1608680733.38,82.2545117614,123.33,255,253,254,254,152,1303
1608680735.22,138.306211477,126.72,255,253,254,254,152,1303
1608680737.18,130.262473006,126.72,255,253,254,254,152,1303
1608680739.17,128.113857315,124.39,255,253,254,254,152,1303
1608680741.09,132.884753224,127.01,255,253,254,254,152,1303
1608680743.1,126.853740044,137.8,255,253,254,254,152,1303
1608680745.11,126.90140703,137.8,255,253,254,254,152,1303
1608680746.98,136.124591167,112.53,255,253,254,254,152,1303
1608680748.87,135.423852127,121.23,255,253,254,254,152,1303
1608680751.05,131.871194384,133.58,255,253,254,254,152,1430
1608680753.08,126.055396852,133.58,255,253,254,254,152,1430
1608680754.29,69.4346879857,127.07,84,253,254,254,152,1430

 ,min, 0.212289797593, 86.89,1.0,0.0,254.0,0.0,152.0, 1063.0
 ,max, 148.200521283, 137.8,255.0,253.0,254.0,254.0,152.0, 1430.0
 ,average, 120.21041578253126, 122.07638554216868,240.96385542168676,232.14457831325302,254.0,242.02409638554218,152.0, 1235.44578313253
 ,std, 23.408050849788914, 9.544040034948862,40.06664501760846,54.90915444340452,0.0,36.14728102345044,0.0, 113.96482790883476
 ,Number of power cap violation, 0
 ,Violation Amount Precentage, 0.0
